,0,1,2,3,4,5,6
0,"Number of private hospital, clinic and related health personnel 2011",,,,,,
1,Sunamganj,,,,,,
2,,,,,,,
3,Upazila,Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
4,Bishwamvarpur,0,0,0,0,0,0
5,Chhatak,4,60,10,6,4,18
6,Dakshin Sunamganj,0,0,0,0,0,0
7,Derai,1,12,2,2,0,3
8,Dharmapasha,0,0,0,0,0,0
9,Doarabazar,0,0,0,0,0,0
10,Jagannathpur,0,0,0,0,0,0
11,Jamalganj,0,0,0,0,0,0
12,Shalla,0,0,0,0,0,0
13,Sunamganj Sadar,7,121,16,32,18,109
14,Tahirpur,1,5,3,3,2,8
15,Total,13,198,31,43,24,138
