,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex  health facility 2011,,,,,,,,,,
1,Sylhet,,,,,,,,,,
2,,,,,,,,,,,
3,Upazila/City Corporation,Number of hospital/ clinic/ nursing home,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff,Number of patient under health facilities 2011 Indoor Male,Number of patient under health facilities 2011 Indoor Female,Number of patient under health facilities 2011 Outdoor Male,Number of patient under health facilities 2011 Outdoor Female
4,Balaganj,1,50,7,4,11,34,16451,15056,30576,26187
5,Beanibazar,3,30,6,9,6,15,1500,2500,400,600
6,Bishwanath,0,0,0,0,0,0,0,0,0,0
7,Companiganj,0,0,0,0,0,0,0,0,0,0
8,Dakhin Surma,0,0,0,0,0,0,0,0,0,0
9,Fenchuganj,0,0,0,0,0,0,0,0,0,0
10,Golapganj,10,0,25,10,30,22,0,0,307,393
11,Gowainghat,0,0,0,0,0,0,0,0,0,0
12,Jaintiapur,1,1,1,0,2,2,0,0,514,722
13,Kanaighat,0,0,0,0,0,0,0,0,0,0
14,Sylhet City Corporation,44,2876,703,832,149,2286,33485,31342,67837,64627
15,Sylhet Sadar,0,0,0,0,0,0,0,0,0,0
16,Zakiganj,0,0,0,0,0,0,0,0,0,0
17,Total,59,2957,742,855,198,2359,51436,48898,99634,92529
