,0,1,2,3,4,5,6,7
0,Number of family planning personnel 2011,,,,,,,
1,Sylhet,,,,,,,
2,,,,,,,,
3,Upazila/City Corporation,TFPO,M.O,FPI,TFPA,FWV,FWA,Midwives or SBA
4,Balaganj,0,2,11,2,12,45,7
5,Beanibazar,1,1,5,2,11,28,160
6,Bishwanath,0,1,6,3,8,35,10
7,Companiganj,1,1,3,3,2,18,10
8,Dakhin Surma,1,1,6,0,9,44,3
9,Fenchuganj,0,1,3,3,2,18,2
10,Golapganj,1,1,9,2,10,51,3
11,Gowainghat,0,0,5,1,7,29,5
12,Jaintiapur,1,1,6,1,6,22,6
13,Kanaighat,0,0,7,3,6,36,8
14,Sylhet City Corporation,0,0,0,0,0,0,0
15,Sylhet Sadar,1,1,4,3,9,50,6
16,Zakiganj,0,1,7,2,3,43,103
17,Total,6,11,72,25,85,419,323
