,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
3,Upazila/City corporation,Doctor,Doctor,Doctor,Doctor,Doctor
4,Upazila/City corporation,MBBS,FCPS,Dentist,Gynaecologist,Homeopathy
5,Anowara,200,400,200,300,50
6,Banshkhali,150,120,100,55,30
7,Boalkhali,100,400,200,300,50
8,Chandanaish,200,350,200,300,0
9,Chittagong City Corp.,200,500,500,500,100
10,Fatikchhari,300,400,100,300,50
11,Hathazari,200,500,200,300,50
12,Lohagara,300,0,200,500,100
13,Mirsharai,400,500,300,400,200
14,Patiya,150,300,200,300,100
15,Rangunia,150,200,150,300,100
16,Raozan,300,200,300,300,100
17,Sandwip,200,300,0,0,80
18,Satkania,200,300,300,300,50
19,Sitakunda,300,400,200,300,50
20,Average,223,347,225,320,80
