,0,1,2,3,4,5,6
0,Number of missionary hospital and charitable dispensary 2011,,,,,,
1,"
Upazila/City corporation",Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
2,Anowara,0,0,0,0,0,0
3,Banshkhali,0,0,0,0,0,0
4,Boalkhali,0,0,0,0,0,0
5,Chandanaish,0,0,0,0,0,0
6,Chittagong City Corp.,6,226,43,129,14,40
7,Fatikchhari,0,0,0,0,0,0
8,Hathazari,0,0,0,0,0,0
9,Lohagara,0,0,0,0,0,0
10,Mirsharai,0,0,0,0,0,0
11,Patiya,0,0,0,0,0,0
12,Rangunia,0,0,0,0,0,0
13,Raozan,0,0,0,0,0,0
14,Sandwip,0,0,0,0,0,0
15,Satkania,0,0,0,0,0,0
16,Sitakunda,0,0,0,0,0,0
17,Total,6,226,43,129,14,40
