,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,"Upazila/City
corporation",TFPO,MO,FPI,TFPA,FWV,FWA,"Midwife or
SBA"
2,Anowara,1,1,6,2,9,31,0
3,Banshkhali,0,1,13,3,10,66,0
4,Boalkhali,1,1,20,3,10,37,2
5,Chandanaish,1,1,10,3,8,39,4
6,Chittagong City Corp.,10,12,48,66,62,87,77
7,Fatikchhari,1,0,16,3,15,77,1
8,Hathazari,1,1,8,3,20,54,0
9,Lohagara,0,1,7,3,7,38,6
10,Mirsharai,1,1,15,3,17,75,26
11,Patiya,2,2,6,3,10,10,15
12,Rangunia,1,0,10,3,15,53,1
13,Raozan,1,1,9,3,15,80,10
14,Sandwip,12,3,7,8,7,15,12
15,Satkania,0,0,15,3,12,52,0
16,Sitakunda,1,1,10,2,12,47,8
17,Total,33,26,200,111,229,761,162
