,0,1,2,3,4,5,6,7,8,9,10
0,Number of Government health complex & health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of  hospital/ clinic/ nursing home, Number of bed, Number of  doctor, Number of nurse, Number of technician, Number of other staff,Number of Patient under Health facilities-2011 - Indoor - Male,Number of Patient under Health facilities-2011 - Indoor - Female,Number of Patient under Health facilities-2011 - Outdoor - Male,Number of Patient under Health facilities-2011 - Outdoor - Female
3,Bhola Sadar,1,100,15,35,2,32,2390,3167,42970,41667
4,Burhanuddin,1,50,5,11,4,16,3740,4090,17320,20017
5,Char Fasson,1,50,7,11,4,115,3805,6361,16986,19114
6,Daulatkhan,1,50,3,9,4,43,853,918,14309,12567
7,Lalmohan,2,70,7,9,8,105,9247,9197,11050,28557
8,Manpura,1,31,2,6,1,29,741,981,13321,12917
9,Tazumuddin,1,31,2,2,0,47,1500,1980,3032,25185
10,Total,8,382,41,83,23,387,22276,26694,118988,160024
