,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,,,,,,,
2, Municipality,Police personnel,Criminal offence Number of offence,Criminal offence Number of case filled,Traffic accident (Reported) Number of accident,Traffic accident (Reported) Person killed,Traffic accident (Reported) Person injured
3,Harinakunda,31,16,27,12,3,27
4,Jhenaidah Sadar,509,321,180,50,0,113
5,Kaliganj,22,150,175,3,1,20
6,Kotchandpur,42,61,43,0,0,0
7,Mahespur,17,28,28,0,0,0
8,Shailkupa,33,318,318,49,11,68
9,Total,654,894,771,114,15,228
