,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,"

Upazila",Number of hospital/ clinic/ nursing home,"
Number of bed","
Number of doctor","
Number of nurse","
Number of technician","Number of
other staff","Number of patient
under health facility","Number of patient
under health facility","Number of patient
under health facility","Number of patient
under health facility"
2,"

Upazila",Number of hospital/ clinic/ nursing home,"
Number of bed","
Number of doctor","
Number of nurse","
Number of technician","Number of
other staff",Indoor,Indoor,Outdoor,Outdoor
3,"

Upazila",Number of hospital/ clinic/ nursing home,"
Number of bed","
Number of doctor","
Number of nurse","
Number of technician","Number of
other staff",Male,Female,Male,Female
4,Belkuchi,3,20,10,7,6,10,1770,1910,9,2
5,Chauhali,1,400,98,250,27,452,21247,14165,27,55
6,Kamarkhanda,2,0,2,2,2,4,0,0,0,0
7,Kazipur,0,0,0,0,0,0,0,0,1,0
8,Royganj,1,15,7,5,4,7,0,0,18,1
9,Shahjadpur,6,50,10,16,0,30,450,512,47,1
10,Sirajganj Sadar,13,650,120,180,30,250,19571,11961,86,12
11,Tarash,3,0,5,3,3,7,0,0,61,8
12,Ullahpara,3,40,9,17,16,46,810,1865,8,24
13,Total,32,1175,261,480,88,806,43848,30413,257,103
