,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
3,Upazila,Doctor,Doctor,Doctor,Doctor,Doctor
4,Upazila,MBBS,FCPS,Dentist,Gynaecologist,Homeopathy
5,Bagerhat Sadar,300,400,200,300,0
6,Kachua,200,0,100,0,0
7,Rampal,200,80,100,200,100
8,Sarankhola,200,0,200,0,0
9,Chitalmari,150,300,0,200,25
10,Morrelgonj,100,200,50,150,0
11,Mongla,100,200,100,200,30
12,Mollahat,100,0,50,0,20
13,Fakirhat,150,0,100,0,0
14,Average,167,240,110,210,45
