,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) - Upazila/City corporation,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynaecologist,(Fee in taka) - Doctor - Homeopathy
3,Anowara,200,400,200,300,50
4,Banshkhali,150,120,100,55,30
5,Boalkhali,100,400,200,300,50
6,Chandanaish,200,350,200,300,0
7,Chittagong City Corp.,200,500,500,500,100
8,Fatikchhari,300,400,100,300,50
9,Hathazari,200,500,200,300,50
10,Lohagara,300,0,200,500,100
11,Mirsharai,400,500,300,400,200
12,Patiya,150,300,200,300,100
13,Rangunia,150,200,150,300,100
14,Raozan,300,200,300,300,100
15,Sandwip,200,300,0,0,80
16,Satkania,200,300,300,300,50
17,Sitakunda,300,400,200,300,50
18,Average,223,347,225,320,80
