,0,1,2,3,4,5,6,7
0,"Number of health centre, providing health and family planning service 2011",,,,,,,
1,Khagrachori,,,,,,,
2,,,,,,,,
3,Upazila ,Number of union health centre,Health services ,Sterilization ,M.R. ,Injection/ copper-T ,Oral pill/ condoms ,Number of vaccination centre 
4,Dighinala,3,43802,99,64,705,702,120
5,Khagrachori,5,26465,223,296,1591,1107,142
6,Laxshmichhari,2,4466,0,53,653,118,27
7,Mahalchhari,3,12670,113,0,4868,8256,121
8,Manikchhari,0,0,0,0,0,0,0
9,Matiranga,8,29261,2,21,46,501,172
10,Panchhari,2,6924,467,0,965,5472,96
11,Ramgarh,3,10800,0,42,135,1232,72
12,Total,26,134388,904,476,8963,17388,750
