,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility
3,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Indoor,Indoor,Outdoor,Outdoor
4,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Male,Female,Male,Female
5,Chhagalnaiya,3,30,4,17,8,56,526,1085,5965,6800
6,Daganbhuiyan,5,26,11,20,10,38,660,1240,8510,11740
7,Feni Sadar,21,198,29,56,36,108,3920,1680,18500,26640
8,Fulgazi,0,0,0,0,0,0,0,0,0,0
9,Parshuram,1,0,1,3,1,46,0,0,38596,115785
10,Sonagazi,0,0,0,0,0,0,0,0,0,0
11,Total,30,254,45,96,55,248,5106,4005,71571,160965
