,0,1,2,3,4,5
0,Average doctors fee per patient 2011,,,,,
1,,,,,,
2,nan - nan - nan,nan - nan - nan,nan - nan - nan,nan - nan - nan,nan - nan - nan,(Fee in Taka) - nan - nan
3,Badarganj,300.0,350.0,200.0,300.0,50
4,Gangachara,80.0,0.0,200.0,0.0,20
5,Kaunia,0.0,300.0,0.0,0.0,20
6,Mithapukur,200.0,0.0,50.0,0.0,20
7,Pirgachha,200.0,0.0,0.0,0.0,50
8,Pirganj,150.0,200.0,100.0,200.0,50
9,Rangpur sadar,200.0,500.0,400.0,500.0,30
10,Taraganj,100.0,0.0,0.0,0.0,30
11,District Average,200.0,350.0,200.0,300.0,30
