,0,1,2,3,4,5
0,Number of diagnostic centre and related health personnel 2011,,,,,
1,Tangail,,,,,
2,,,,,,
3,Upazila,Number of centre,Number of doctor,Number of nurse,Number of technician,Number of other staff
4,Basail,4,8,0,6,15
5,Bhuapur,2,2,0,12,17
6,Delduar,13,13,0,26,26
7,Dhanbari,3,11,0,8,15
8,Ghatail,7,19,0,10,23
9,Gopalpur,4,16,0,8,19
10,Kalihati,26,26,0,52,73
11,Madhupur,11,3,0,11,11
12,Mirzapur,6,7,11,14,27
13,Nagarpur,6,6,18,12,30
14,Sakhipur,12,12,0,12,28
15,Tangail Sadar,7,32,32,19,106
16,Total,101,155,61,190,390
