,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila,Number of hospital/ clinic/ nursing home,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff,Number of patient under health facility Indoor Male,Number of patient under health facility Indoor Female,Number of patient under health facility Outdoor Male,Number of patient under health facility Outdoor Female
3,Akhaura,7,0,7,0,14,22,0,0,2540,3000
4,Ashuganj,3,20,6,13,7,17,402,550,183,180
5,Banchharampur,4,50,31,30,14,72,568,890,3300,3800
6,Bijoynagar,0,0,0,0,0,0,0,0,0,0
7,Brahmanbaria Sadar,35,525,35,280,105,150,1025,475,0,0
8,Kasba,5,38,8,11,7,37,4910,5868,48223,57332
9,Nabinagar,2,51,5,9,2,9,2555,4015,20075,31025
10,Nasirnagar,0,0,0,0,0,0,0,0,0,0
11,Sarail,3,30,18,20,3,30,2837,4587,6856,7620
12,Total,59,714,110,363,152,337,12297,16385,81177,102957
