,0,1,2,3,4,5,6,7,8,9,10
0,Number of Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of  hospital / clinic/ nursing home,  Number of bed,  Number of doctor,  Number of nurse, Number of    technician, Number of other staff,Number of patient under health facility - Indoor - Male,Number of patient under health facility - Indoor - Female,Number of patient under health facility - Outdoor - Male,Number of patient under health facility - Outdoor - Female
3,Baghaichhari,1,31,2,6,5,85,813,964,8941,10132
4,Barkal,1,10,1,3,5,41,208,240,4261,4600
5,Belai Chhari,1,10,2,4,5,31,201,200,5001,5845
6,Jurai Chhari,1,10,2,2,4,47,237,239,4689,3915
7,Kaptai,2,41,7,12,5,73,765,751,9120,11212
8,Kawkhali,1,10,6,7,4,35,656,599,4711,8769
9,Langadu,1,31,3,3,7,48,819,943,14196,1295
10,Naniarchar,1,10,2,7,5,51,1050,1097,8752,10737
11,Rangamati Sadar,1,100,13,52,6,30,5028,4943,15288,17651
12,Rajasthali,1,10,2,6,4,21,933,1041,6709,6823
13,Total,11,263,40,102,50,462,10710,11017,81668,80979
