,0,1,2,3,4,5,6,7,8,9,10
0,Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila/city corporation,Number of hospital/ clinic/ nursing home,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff,Number of patient under health facility2011 Indoor Male,Number of patient under health facility2011 Indoor Female,Number of patient under health facility2011 Outdoor Male,Number of patient under health facility2011 Outdoor Female
3,Agailjhara,1,50,11,16,9,68,842,1946,5502,14052
4,Babuganj,1,31,10,5,61,0,7130,6113,5111,0
5,Bakerganj,1,31,17,12,6,0,1400,1580,7027,22777
6,Banaripara,1,0,19,14,5,89,1451,3088,3050,5060
7,Barisal city corporation,10,640,196,472,20,325,31416,45374,241406,246503
8,Barisal sadar,4,0,11,0,6,10,0,0,23203,31229
9,Gaurnadi,1,50,14,17,3,28,527,722,5500,4920
10,Hizla,1,31,5,7,5,75,1184,2011,9281,13998
11,Mehendiganj,1,31,9,12,10,119,4560,5676,10160,13440
12,Muladi,1,50,10,10,4,112,1785,2015,10115,12457
13,Wazirpur,1,50,8,10,4,60,1064,1870,7411,13802
14,Total,23,964,310,575,133,886,51359,70395,327766,378238
