,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila Upazila Upazila 1,Number of hospital/ clinic Number of hospital/ clinic Number of hospital/ clinic 2,Number of bed Number of bed Number of bed 3,Number of doctor Number of doctor Number of doctor 4,Number of nurse Number of nurse Number of nurse 5,Number of technician Number of technician Number of technician 6,Number of other staff Number of other staff Number of other staff 7,Number of patient under health facility 2011 Indoor Male 8,Number of patient under health facility 2011 Indoor Female 9,Number of patient under health facility 2011 Outdoor Male 10,Number of patient under health facility 2011 Outdoor Female 11
3,Atgharia,0,0,0,0,0,0,0,0,0,0
4,Bera,0,0,0,0,0,0,0,0,0,0
5,Bhangura,3,32,6,9,4,12,350,250,266,245
6,Chatmohar,2,15,2,9,2,8,180,180,310,310
7,Faridpur,2,13,2,4,3,11,360,400,1150,1270
8,Ishwardi,6,121,38,50,21,22,2879,4320,21350,43150
9,Pabna Sadar,26,229,28,141,32,186,12383,15692,42689,39217
10,Santhia,1,4,1,3,2,5,625,830,4302,6830
11,Sujanagar,1,8,1,2,1,12,125,145,135,122
12,Total,61,622,78,218,65,232,16902,21817,70202,91144
