,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,,,,,,,
2, Upazila,Sterilization in number,Sterilization in number,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
3, Upazila,Vasectomy,Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
4,Bhedarganj,744,1455,9731,2356,10514,1239
5,Damudya,64,45,2613,66600,62055,232
6,Gosairhat,92,42,6571,2094,10118,2142
7,Naria,96,154,14432,120256,133657,300
8,Shariatpur Sadar,65,111,2516,162691,130279,40
9,Zanjira,45,175,16389,179069,10779,707
10,Total,1106,1982,23916,533066,357402,4660
