,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,,,,,,
2,Municipality,Doctors,Family planning inspector,Family planning assistants,Family planning visitor,Midwives/ birth attendant (Dais)
3,Basail,0,0,0,0,0
4,Bhuapur,1,1,2,1,0
5,Delduar,0,0,0,0,0
6,Dhanbari,1,1,8,1,4
7,Ghatail,1,1,2,2,0
8,Gopalpur,1,1,1,1,0
9,Kalihati,1,1,1,1,0
10,Madhupur,3,9,3,2,0
11,Mirzapur,0,1,5,1,0
12,Nagarpur,0,0,0,0,0
13,Sakhipur,1,1,1,1,0
14,Tangail Sadar,3,0,14,6,0
15,Total,12,16,37,16,4
