,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,
2,(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka)
3,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
4,Bhaluka,220,250,200,250,0
5,Dhobaura,250,250,200,250,150
6,Fulbaria,400,300,220,300,200
7,Gaffargaon,400,0,0,500,150
8,Gauripur,350,250,0,250,180
9,Phulpur,300,250,200,200,150
10,Haluaghat,300,0,0,270,150
11,Ishwargonj,400,300,250,300,150
12,Muktagacha,250,300,200,300,200
13,Nandail,300,250,200,250,100
14,Mymensingh Sadar,300,0,0,300,150
15,Trishal,600,300,250,300,200
16,Average,339,272,215,289,162
