,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex & health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila, Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician, Number of other staff,Number of Patient under Health facilities-2011 - Indoor - Male,Number of Patient under Health facilities-2011 - Indoor - Female,Number of Patient under Health facilities-2011 - Outdoor - Male,Number of Patient under Health facilities-2011 - Outdoor - Female
3,Bhola Sadar,8,265,37,59,19,0,1434,1900,25782,25002
4,Burhanuddin,0,0,0,0,0,0,0,0,0,0
5,Char Fasson,1,10,1,0,0,17,242,294,3358,3842
6,Daulatkhan,0,0,0,0,0,0,0,0,0,0
7,Lalmohan,0,0,0,0,0,0,0,0,0,0
8,Manpura,0,0,0,0,0,0,0,0,0,0
9,Tazumuddin,0,0,0,0,0,0,0,0,0,0
10,Total,9,275,38,59,19,17,1676,2194,29140,28844
