,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,"
Upazila",Labour,Labour,Labour,Labour,Labour,Labour
3,"
Upazila",Mason,"Helper
(Jogaly)",Carpenter,Colour,Electric,Plumber
4,Bauphal,350,300,350,400,400,500
5,Dashmina,300,200,250,250,300,350
6,Dumki,350,250,350,350,350,400
7,Galachipa,350,250,300,350,400,500
8,Kalapara,350,250,300,300,400,500
9,Mirzaganj,350,250,350,300,400,500
10,Patuakhali Sadar,350,250,350,350,400,500
11,Average,340,250,320,330,380,465
