,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,
2,,,,,,(Wage in taka)
3,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
4,Adamdighi,240,0,0,0,0
5,Bogra sadar,250,300,200,250,150
6,Dhunat,250,200,120,200,100
7,Gabtali,250,220,120,180,80
8,Dhupchanchia,300,250,150,250,150
9,Kahaloo,300,250,0,0,150
10,Nandigram,0,0,0,250,110
11,Sariakandi,250,0,0,150,70
12,Sherpur,250,200,175,200,100
13,Shibganj,325,275,180,155,120
14,Sonatola,250,0,0,200,80
15,Shajahanpur,400,250,200,250,150
16,Average,255,162,95,174,105
