,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) - Upazila,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynaecologist,(Fee in taka) - Doctor - Homeopathy
3,Bagerhat Sadar,300,400,200,300,0
4,Kachua,200,0,100,0,0
5,Rampal,200,80,100,200,100
6,Sarankhola,200,0,200,0,0
7,Chitalmari,150,300,0,200,25
8,Morrelgonj,100,200,50,150,0
9,Mongla,100,200,100,200,30
10,Mollahat,100,0,50,0,20
11,Fakirhat,150,0,100,0,0
12,Average,167,240,110,210,45
