,0,1,2,3,4,5
0,Number of Government health complex  health personnel 2011,,,,,
1,,,,,,
2,Upazila,Number of Beds,Number of Doctors,Number of Nurses,Number of Technicians,Number of other staff
3,Austagram,31,7,4,4,40
4,Bajitpur,31,19,10,4,0
5,Bhairab,50,28,19,10,84
6,Hossainpur,50,15,10,4,0
7,Itna,31,6,2,0,72
8,Karimganj,50,16,20,4,95
9,Katiadi,50,18,7,5,110
10,Kishoreganj Sadar,250,59,49,8,67
11,Kuliar-char,31,10,10,5,84
12,Mithamain,31,15,9,5,66
13,Nikli,31,16,4,4,122
14,Pakundia,50,17,11,0,101
15,Tarail,50,10,7,13,71
16,Total,736,236,162,66,912
