,0,1,2,3,4,5
0,"Number of physician,  practitioner in the upazila 2011",,,,,
1,Kishoreganj,,,,,
2,,,,,,
3,Upazila,Total physicians,"MBBS, FCPS/over",L.M.F,Unani / Ayurbedic,Homeopathy
4,Austagram,45,5,36,1,3
5,Bajitpur,12,10,2,0,0
6,Bhairab,173,82,45,1,45
7,Hossainpur,30,15,3,2,10
8,Itna,43,0,18,7,18
9,Karimganj,14,12,0,0,2
10,Katiadi,60,10,3,15,32
11,Kishoreganj Sadar,61,26,17,6,12
12,Kuliar-char,8,8,7,14,12
13,Mithamain,0,0,0,0,20
14,Nikli,37,4,16,5,12
15,Pakundia,81,12,25,2,42
16,Tarail,4,4,0,0,16
17,Total,568,188,172,53,224
