,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,Lalmonirhat,,,,,,,,,,
2,,,,,,,,,,,
3,  Upazila,Number of  hospital / clinic/ nursing home,Number of bed,Number of  doctor,Number of nurse,Number of    technician,Number of other staff,Number of patient under health facility - Indoor - Male,Number of patient under health facility - Indoor - Female,Number of patient under health facility - Outdoor - Male,Number of patient under health facility - Outdoor - Female
4,Aditmari,0,0,0,0,0,0,0,0,0,0
5,Hatibandha,0,0,0,0,0,0,0,0,0,0
6,Kaligonj,0,0,0,0,0,0,0,0,0,0
7,Lalmonirhat,12,120,12,32,12,16,1872,4368,850,1070
8,Patgram,0,0,0,0,0,0,0,0,0,0
9,Total,12,120,12,32,12,16,1872,4368,850,1070
