,0,1,2,3,4,5,6
0,Medical institution and personnel by municipality 2011,,,,,,
1,,,,,,,
2, Municipality,Government institution,Private institution,Medical personal - Bed,Medical personal - Doctor,Medical personal - Nurse,Medical personal - Technician
3,Noapara,1,6,36,13,55,10
4,Bagherpara,1,3,82,22,24,9
5,Chaugachha,1,4,90,15,26,8
6,Jessore,1,27,1218,368,603,137
7,Jhikargachha,1,6,58,19,39,10
8,Keshabpur,1,10,182,17,65,10
9,Manirampur,1,4,150,28,18,5
10,Benapole,0,1,9,3,4,3
11,Total,7,61,1825,485,834,192
