,0,1,2,3,4,5
0,"Number of family planning personnel working by municipality, city corporation 2011",,,,,
1,"
Municipality /city corporation","
Doctor",Family planning inspector,Family planning assistant,Family planning visitor,"Midwife/ birth attendant
(dai)"
2,Bagha,1,2,7,2,0
3,Baghmara,0,0,5,0,0
4,Charghat,1,0,1,1,1
5,Durgapur,5,4,2,4,0
6,Godagari,3,1,4,2,0
7,Mohanpur,0,1,1,3,0
8,Paba,1,1,8,1,0
9,Puthia,2,1,3,1,6
10,Rajshahi city corporation,0,0,0,0,0
11,Tanore,2,2,1,2,10
12,Total,15,12,32,16,17
