,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,Panchagor,,,,,,,,,,
2,,,,,,,,,,,
3,Upazila,Number of hospital/ clinic/ nursing home,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff,Number of patient under health facility Indoor Male,Number of patient under health facility Indoor Female,Number of patient under health facility Outdoor Male,Number of patient under health facility Outdoor Female
4,Atwari,2,7,1,3,4,50,0,412,1728,2426
5,Boda,2,20,3,6,3,17,355,605,4005,3075
6,Debiganj,1,10,6,5,2,8,0,510,1820,2510
7,Panchagarh Sadar,4,40,4,0,4,16,885,3915,0,0
8,Tentulia,0,0,0,0,0,0,0,0,0,0
9,Total,9,77,14,14,13,91,1240,5442,7553,8011
