,0,1,2,3,4,5,6,7
0,"Number of health centre, providing health and family planning service 2011",,,,,,,
1,Rangamati,,,,,,,
2,,,,,,,,
3, Upazila,Number of union health centre,Health service, Sterilization, M.R.,Injection/ copper-T,Oral pill/ condom,Number of immunization centre
4,Baghaichhari,2,1681,0,0,0,0,23
5,Barkal,3,2120,0,0,5,5,35
6,Belai Chhari,3,2027,0,0,0,3,27
7,Jurai Chhari,1,1029,0,2,14,14,8
8,Kaptai,2,2415,2,2,2,2,21
9,Kawkhali,3,3196,1,2,4,6,24
10,Langadu,7,4537,1,2,2,7,41
11,Naniarchar,4,2404,1,1,4,4,19
12,Rangamati Sadar,6,6426,0,0,0,6,25
13,Rajasthali,2,4173,0,0,0,0,21
14,Total,33,30008,5,9,31,47,244
