,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Number of patient under health facilitiy,Number of patient under health facilitiy,Number of patient under health facilitiy,Number of patient under health facilitiy
3,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Indoor,Indoor,Outdoor,Outdoor
4,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Male,Female,Male,Female
5,Abhaynagar,8,80,17,71,15,77,1915,9352,2052,3021
6,Bagherpara,3,32,9,13,3,14,198,363,1574,1813
7,Chaugachha,4,40,8,10,2,23,3522,3781,2051,3025
8,Jessore Sadar,27,940,293,461,127,95,15254,24366,32384,126380
9,Jhikargachha,6,27,8,29,6,18,3120,4261,25610,52170
10,Keshabpur,10,182,17,5,10,72,12600,13430,14200,15900
11,Manirampur,4,35,4,8,4,8,1075,10245,1875,2120
12,Sharsha,11,120,22,28,13,66,1537,1429,1353,1309
13,Total,73,1456,378,625,180,373,39221,67227,81099,205738
