,0,1,2,3,4,5,6,7,8,9,10
0,Number of Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of  doctor, Number of nurse, Number of technician,Number of other staff,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility
3,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of  doctor, Number of nurse, Number of technician,Number of other staff,Indoor,Indoor,Outdoor,Outdoor
4,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of  doctor, Number of nurse, Number of technician,Number of other staff,Male,Female,Male,Female
5,Abhaynagar,1,50,15,16,6,88,3402,3541,7305,23254
6,Bagherpara,1,50,13,11,6,35,1586,3148,15074,28695
7,Chaugachha,1,50,15,16,8,102,4377,10442,32064,59574
8,Jessore Sadar,1,278,75,142,8,110,22721,23078,59475,101963
9,Jhikargachha,1,31,11,10,4,77,3299,4344,33564,60946
10,Keshabpur,1,50,30,16,9,102,7114,10587,9874,13210
11,Manirampur,1,50,20,10,6,158,1918,3427,11884,31368
12,Sharsha,1,31,8,9,4,86,4419,4288,19088,28632
13,Total,8,590,187,230,51,758,48836,62855,188328,347642
