,0,1,2,3,4,5,6
0,"Number of private hospital, clinic and related health personnel 2011",,,,,,
1,Upazila,"Number
of centre","Number
of bed","Number of
doctor","Number of
nurse","Number of
technician","Number of
other staff"
2,Begumganj,13,199,37,96,23,239
3,Chatkhil,9,70,27,41,26,161
4,Companiganj,7,86,19,37,16,117
5,Hatiya,0,0,0,0,0,0
6,Kabirhat,2,0,7,7,2,6
7,Noakhali Sadar,24,300,69,180,40,733
8,Senbagh,3,30,15,23,6,31
9,Sonaimuri,4,52,11,26,10,88
10,Subarnachar,0,0,0,0,0,0
11,Total,62,737,185,410,123,1375
