,0,1,2,3,4,5,6,7,8
0,Percentage distribution of population by type of disability 2011,,,,,,,,
1,Upazila,"Total
population",All,Speech,Vision,Hearing,Physical,Mental,Autistic
2,Alfadanga,108302,3.4,0.3,1.2,0.4,1.1,0.2,0.1
3,Bhanga,259032,1.4,0.2,0.3,0.1,0.5,0.2,0.1
4,Boalmari,256658,1.5,0.2,0.3,0.1,0.6,0.2,0.1
5,Charbhadrashon,63477,1.2,0.2,0.2,0.1,0.5,0.2,0.1
6,Faridpur Sadar,469410,1.3,0.2,0.2,0.1,0.5,0.2,0.1
7,Madhukhali,204492,2.2,0.2,0.4,0.2,1.1,0.2,0.1
8,Nagarkanda,197898,1.8,0.2,0.3,0.2,0.7,0.2,0.2
9,Sadarpur,186254,1.4,0.2,0.3,0.1,0.6,0.2,0.1
10,Saltha,167446,1.3,0.2,0.2,0.1,0.5,0.1,0.1
11,Total,1912969,1.6,0.2,0.3,0.1,0.6,0.2,0.1
