,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,"

Upazila","Number of  hospital
/ clinic/
nursing home","
Number of bed","
Number of doctor","
Number of nurse","
Number of technician","
Number of other staff","Number of patient
under health facilitiy","Number of patient
under health facilitiy","Number of patient
under health facilitiy","Number of patient
under health facilitiy"
2,"

Upazila","Number of  hospital
/ clinic/
nursing home","
Number of bed","
Number of doctor","
Number of nurse","
Number of technician","
Number of other staff",Indoor,Indoor,Outdoor,Outdoor
3,"

Upazila","Number of  hospital
/ clinic/
nursing home","
Number of bed","
Number of doctor","
Number of nurse","
Number of technician","
Number of other staff",Male,Female,Male,Female
4,Alfadanga,3,35,8,5,2,10,85,503,0,0
5,Bhanga,3,37,7,11,5,40,960,840,7448,10860
6,Boalmari,6,55,11,10,11,27,800,2200,2300,3400
7,Charbhadrashon,0,0,0,0,0,0,0,0,0,0
8,Faridpur Sadar,16,693,120,275,78,883,42287,63675,122709,118613
9,Madhukhali,5,28,15,14,5,32,7370,6560,0,0
10,Nagarkanda,0,0,0,0,0,0,0,0,0,0
11,Sadarpur,1,10,5,20,4,53,600,700,4600,5000
12,Saltha,0,0,0,0,0,0,0,0,0,0
13,Total,34,858,166,335,105,1045,52102,74478,137057,137873
