,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed,  Number of doctor,  Number of nurse,  Number of technician, Number of other staff,Number of patient under health facilitiy - Indoor - Male,Number of patient under health facilitiy - Indoor - Female,Number of patient under health facilitiy - Outdoor - Male,Number of patient under health facilitiy - Outdoor - Female
3,Dimla,0,0,0,0,0,0,0,0,0,0
4,Domar,1,10,3,4,2,13,115,88,0,0
5,Jaldhaka,3,0,2,2,0,8,0,0,2000,2500
6,Kishorgonj,0,0,0,0,0,0,0,0,0,0
7,Nilphamary Sadar,4,40,12,24,4,25,0,0,0,0
8,Sayedpur,6,68,10,18,5,62,520,1190,11794,17397
9,Total,14,118,27,48,11,108,635,1278,13794,19897
