,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,Noakhali,,,,,,
2,,,,,,,
3,Upazila,Sterilization in number - Vasectomy,Sterilization in number - Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle),Copper- T
4,Begumganj,56,418,3387,1448,84640,1119
5,Chatkhil,37,284,3101,84450,79230,310
6,Companiganj,168,172,23391,169350,125280,395
7,Hatiya,218,17,36164,181331,168931,330
8,Kabirhat,199,2373,4697,1757,10267,132
9,Noakhali Sadar,366,613,16714,8360,28093,1732
10,Senbagh,57,174,17000,249600,107640,1150
11,Sonaimuri,305,4828,9320,4091,23681,181
12,Subarnachar,46,111,346,235853,137566,226
13,Total,1452,8990,114120,936240,765328,5575
