,0,1,2,3,4,5,6
0,"Other accommodation facility by municipality, city corporation 2011",,,,,,
1,"
Municipality/city corporation",Orphanage,Orphanage,Slum area,Slum area,Refugee camp,Refugee camp
2,"
Municipality/city corporation",Number,Capacity,Area in acre,Number H/H,Area in acre,Number H/H
3,Bakerganj,2,200,1,200,0,0
4,Banaripara,1,100,0,0,0,0
5,Barisal city corporation,32,1120,13,4908,5,380
6,Gaurnadi,6,365,0,0,0,0
7,Mehendiganj,4,170,0,0,0,0
8,Muladi,3,150,0,0,0,0
9,Total,48,2105,14,5108,5,380
