,0,1,2,3,4
0,Number of co-operative society and member 2011,,,,
1,"
Upazila/city corporation",Number of co- operative society,Number of member,Number of member,"
Both sex"
2,"
Upazila/city corporation",Number of co- operative society,Male,Female,"
Both sex"
3,Agailjhara,116,1025,2535,3560
4,Babuganj,168,6901,659,7560
5,Bakerganj,441,5550,2950,8500
6,Banaripara,133,9924,515,10439
7,Barisal city corporation,224,10615,8112,18728
8,Barisal sadar,336,13218,4064,17282
9,Gaurnadi,112,11312,2337,13449
10,Hizla,65,2600,1300,3900
11,Mehendiganj,156,2420,700,3120
12,Muladi,163,6966,415,7381
13,Wazirpur,197,12598,2058,14656
14,Total,2111,83129,25645,108575
