,0,1,2,3,4,5
0,"Number of physician, practitioner by upazila,  city corporation 2011",,,,,
1,Upazila/city corporation,"Total
physician","MBBS,
FCPS/over",L.M.F,"Unani/
ayurbedic",Homeopathy
2,Agailjhara,52,13,2,7,30
3,Babuganj,32,11,3,0,18
4,Bakerganj,59,4,10,5,40
5,Banaripara,21,21,0,1,17
6,Barisal city corporation,148,108,6,14,20
7,Barisal sadar,13,10,3,0,0
8,Gaurnadi,64,13,24,10,17
9,Hizla,0,0,3,3,7
10,Mehendiganj,32,9,4,2,17
11,Muladi,104,25,55,2,22
12,Wazirpur,61,5,0,1,55
13,Total,586,219,110,45,243
