,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,(Wage in taka)
2,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
3,Adamdighi,240,0,0,0,0
4,Bogra sadar,250,300,200,250,150
5,Dhunat,250,200,120,200,100
6,Gabtali,250,220,120,180,80
7,Dhupchanchia,300,250,150,250,150
8,Kahaloo,300,250,0,0,150
9,Nandigram,0,0,0,250,110
10,Sariakandi,250,0,0,150,70
11,Sherpur,250,200,175,200,100
12,Shibganj,325,275,180,155,120
13,Sonatola,250,0,0,200,80
14,Shajahanpur,400,250,200,250,150
15,Average,255,162,95,174,105
