,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,Mymensingh,,,,,,
2,,,,,,,
3, Upazila,Sterilization in number - Vasectomy,Sterilization in number - Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
4,Bhaluka,562,183,366,93489,39988,1561
5,Dhubaura,130,78,270,245510,203991,270
6,Fulbaria,641,48,6895,93504,43986,1964
7,Gaffargaon,1419,5863,144275,64997,39639,4972
8,Gauripur,74,130,10702,124014,248028,148
9,Haluaghat,2044,3796,8724,71718,31017,680
10,Ishwargonj,2285,3873,7793,82307,42968,1722
11,Muktagacha,497,15,29975,412050,676734,995
12,Mymensingh Sadar,2551,522,35319,549218,680118,1253
13,Nandail,1803,2406,9351,81783,44563,1221
14,Phulpur,492,386,24052,276947,679830,1788
15,Trishal,582,85,3516,328016,584378,795
16,Total,13080,17385,281238,2423553,3315240,17369
