,0,1,2,3,4,5
0,Number of family planning clinical centre by municipality 2011,,,,,
1,Mymensingh,,,,,
2,,,,,,
3, Upazila,Sterilization centre, Mobile centre,Injection centre,Menstrual regularization centre,Family welfare centre
4,Bhaluka,1,0,264,9,7
5,Dhubaura,0,0,0,0,0
6,Fulbaria,1,0,2,2,2
7,Gaffargaon,1,7,0,0,1
8,Gauripur,1,9,9,1,1
9,Haluaghat,0,0,0,0,0
10,Ishwargonj,1,0,2,0,1
11,Muktagacha,1,4,4,1,1
12,Mymensingh Sadar,3,0,3,4,1
13,Nandail,1,0,1,1,1
14,Phulpur,0,0,0,0,0
15,Trishal,1,0,5,1,1
16,Total,11,20,290,19,16
