,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of electrified -  Village,Number of electrified - Residential Holdings,Number of electrified - Large scale industry,Number of electrified - Small Scale Industry,Number of electrified - Deep Tube- well,Number of electrified - Power pump,Number of electrified - Commercial holding,Number of electrified -  Others
3,Austagram,32,4465,2,31,0,61,377,0
4,Bajitpur,0,0,0,0,0,0,0,0
5,Bhairab,40,4997,0,20,3,239,402,0
6,Hossainpur,47,7596,0,252,121,0,1042,0
7,Itna,39,2850,10,40,0,40,600,0
8,Karimganj,112,11500,0,212,8,6,6000,0
9,Katiadi,81,13942,0,238,465,0,1903,0
10,Kishoreganj Sadar,82,11117,0,302,113,205,1408,0
11,Kuliar-char,75,650,14,62,13,15,150,0
12,Mithamain,20,2000,0,30,0,5,220,0
13,Nikli,41,4500,0,0,8,55,1500,0
14,Pakundia,77,7000,2,200,35,52,1608,0
15,Tarail,42,4617,0,101,18,142,681,0
16,Total,688,75234,28,1488,784,820,15891,0
