,0,1,2,3,4,5,6
0,"Medical institution and personnel by municipality, city corporation 2011",,,,,,
1,Barisal,,,,,,
2,,,,,,,
3,Municipality/city corporation,Government Institution,Private institution,Medical personal Bed,Medical personal Doctor,Medical personal Nurse,Medical personal Technician
4,Bakerganj,1,3,62,17,24,12
5,Banaripara,1,0,50,7,11,7
6,Barisal city corporation,4,40,1188,237,636,59
7,Gaurnadi,1,10,250,19,65,48
8,Mehendiganj,1,0,31,9,12,10
9,Muladi,1,2,60,15,18,14
10,Total,9,55,1641,304,766,150
