,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,Dinajpur,,,,
2,,,,,
3,(Production in metric ton) -  Upazila,(Production in metric ton) - 2010-11 - Number,(Production in metric ton) - 2010-11 - Production,(Production in metric ton) - 2009-10 - Number,(Production in metric ton) - 2009-10 - Production
4,Biral,225,1976,184,1882
5,Birampur,260,33,225,28
6,Birganj,430,3506,430,3354
7,Bochaganj,1837,2484,2756,2687
8,Chirirbandar,4500,3471,5635,3493
9,Dinajpur Sadar,882,18,850,17
10,Fulbari,165,1350,160,1200
11,Ghoraghat,320,971,280,943
12,Hakimpur,180,266,170,269
13,Kaharole,529,2098,620,2042
14,Khansama,867,2290,771,2286
15,Nawabganj,1050,2300,1105,2000
16,Parbatipur,350,4500,200,3799
17,Total,11595,25262,13386,24000
