,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,Dinajpur,,,,,,,,,,
2,,,,,,,,,,,
3,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Number of patient under health facility - Indoor - Male,Number of patient under health facility - Indoor - Female,Number of patient under health facility - Outdoor - Male,Number of patient under health facility - Outdoor - Female
4,Biral,1,0,1,1,2,5,0,0,12320,22879
5,Birampur,4,38,10,9,4,15,45,180,140,220
6,Birganj,2,20,5,0,4,1236,1502,25320,27961,0
7,Bochaganj,1,3,0,0,0,7,0,0,0,0
8,Chirirbandar,0,0,0,0,0,0,0,0,0,0
9,Dinajpur Sadar,18,458,136,196,80,638,4700,5200,6020,4930
10,Fulbari,2,21,4,8,3,14,347,388,537,603
11,Ghoraghat,0,0,0,0,0,0,0,0,0,0
12,Hakimpur,0,0,0,0,0,0,0,0,0,0
13,Kaharole,0,0,0,0,0,0,0,0,0,0
14,Khansama,0,0,0,0,0,0,0,0,0,0
15,Nawabganj,1,10,3,10,3,20,402,409,10112,10752
16,Parbatipur,2,115,42,88,23,84,2645,7326,2082,40028
17,Total,31,665,201,312,119,2019,9641,38823,59172,79412
