,0,1,2,3,4,5,6,7
0,"Number of health centre, providing health and family planning service 2011",,,,,,,
1,Chapai_Nawabganj,,,,,,,
2,,,,,,,,
3, Upazila,Number of union health centre,Health service, Sterilization, M.R.,Injection/ copper-T,Oral pill/ condom,Number of immunization centre
4,Bholahat,3,0,0,0,0,0,1
5,Chapai Nawabganj Sadar,10,0,750,631,3889,4931,2
6,Gomastapur,6,100987,758,0,21014,420525,1
7,Nachole,3,1,1,1,4,4,1
8,Shibganj,14,14,37,60,53,6773,1
9,Total,36,101002,1546,692,24960,432233,6
