,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,
2,(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka)
3,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
4,Bakshiganj,270,0,0,225,100
5,Dewanganj,300,200,120,250,150
6,Islampur,250,200,120,150,50
7,Jamalpur Sadar,250,200,150,235,150
8,Madarganj,300,250,200,200,140
9,Melandaha,320,0,0,250,0
10,Sarishabari,300,250,200,300,140
11,Average,284,220,158,230,122
