,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,Chittagong,,,,,
2,(Fee in taka),,,,,
3,Upazila/City corporation,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynaecologist,(Fee in taka) - Doctor - Homeopathy
4,Anowara,200,400,200,300,50
5,Banshkhali,150,120,100,55,30
6,Boalkhali,100,400,200,300,50
7,Chandanaish,200,350,200,300,0
8,Chittagong City Corporation,200,500,500,500,100
9,Fatikchhari,300,400,100,300,50
10,Hathazari,200,500,200,300,50
11,Lohagara,300,0,200,500,100
12,Mirsharai,400,500,300,400,200
13,Patiya,150,300,200,300,100
14,Rangunia,150,200,150,300,100
15,Raozan,300,200,300,300,100
16,Sandwip,200,300,0,0,80
17,Satkania,200,300,300,300,50
18,Sitakunda,300,400,200,300,50
19,Average,223,347,225,320,80
