,0,1,2,3,4,5,6,7,8,9,10,11
0,"Population and literacy rate of 1981, 1991, 2001  2011 and number of voter 2011",,,,,,,,,,,
1,Chittagong,,,,,,,,,,,
2,,,,,,,,,,,,
3,Upazila/City corporation,Population (000) - 1981,Population (000) - 1991,Population (000) - 2001,Population (000) - 2011,Literacy rate () - 1981,Literacy rate () - 1991,Literacy rate () - 2001,Literacy rate () - 2011,Number of voter (000) - Male,Number of voter (000) - Female,Number of voter (000) - Total
4,Anowara,176,219,228,259,23.3,30.6,47.2,51.9,91,86,177
5,Banshkhali,265,323,391,431,16.9,22.6,29.5,37.4,118,122,240
6,Boalkhali,155,166,202,223,39.0,48.5,71.8,58.9,67,58,135
7,Chandanaish,130,166,193,233,25.0,33.9,56.5,53.6,63,66,129
8,Chittagong City Corporation,-,1366,2202,2591,44.6,58.2,64.3,68.8,922,853,1775
9,Fatikchhari,314,388,442,526,25.8,32.0,43.2,51.4,146,156,298
10,Hathazari,262,321,404,432,35.6,48.3,57.9,63.5,122,127,249
11,Lohagara,165,206,267,280,23.2,34.0,44.6,49.2,74,78,152
12,Mirsharai,307,333,369,399,23.2,37.2,52.0,55.1,118,130,248
13,Patiya,157,167,324,528,37.0,44.3,59.1,54.9,162,158,320
14,Rangunia,243,267,298,339,37.5,35.4,54.3,48.9,97,103,200
15,Raozan,268,274,325,323,37.4,52.5,64.1,62.3,108,112,220
16,Sandwip,252,272,293,279,29.2,35.0,46.2,51.5,85,92,177
17,Satkania,247,300,339,385,24.3,30.4,46.2,52.7,111,112,223
18,Sitakunda,237,287,335,388,27.3,41.1,54.6,59.2,127,113,240
19,Total,3178,5055,6612,7616,30.0,43.2,55.5,58.9,2411,2366,4783
