,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,Chittagong,,,,,,,,
2,,,,,,,,,
3, Upazila/City corporation,Number of electrified -  Village,Number of electrified - Residential holding,Number of electrified - Large scale industry,Number of electrified - Small scale Industry,Number of electrified - Deep tube- well,Number of electrified - Power pump,Number of electrified - Commercial holding,Number of electrified -  Others
4,Anowara,82,25154,0,422,45,408,2702,0
5,Banshkhali,108,15274,0,21,7,0,3297,0
6,Boalkhali,34,29700,2,5,15,312,3700,0
7,Chandanaish,46,66487,1,7,1,24,3036,0
8,Chittagong City Corporation,0,0,0,0,0,0,0,0
9,Fatikchhari,90,31148,0,378,3,55,4806,0
10,Hathazari,49,33877,260,265,157,1,2770,0
11,Lohagara,81,25760,0,436,181,58,3862,0
12,Mirsharai,211,84842,0,526,0,0,5679,0
13,Patiya,53,42300,6,12,18,410,4200,0
14,Rangunia,132,42392,2,503,0,0,4587,0
15,Raozan,72,53486,0,777,10,242,6353,0
16,Sandwip,3,350,0,0,0,0,0,0
17,Satkania,99,90961,1,442,32,317,3696,687
18,Sitakunda,25,477,0,0,0,0,267,0
19,Total,1085,542208,272,3794,469,1827,48955,687
