,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,"

Upazila","Number of  hospital/ clinic/ nursing
home","
Number of bed","
Number of  doctor","
Number of nurse","
Number of    technician","
Number of
other staff","Number of patient
under health facility","Number of patient
under health facility","Number of patient
under health facility","Number of patient
under health facility"
2,"

Upazila","Number of  hospital/ clinic/ nursing
home","
Number of bed","
Number of  doctor","
Number of nurse","
Number of    technician","
Number of
other staff",Indoor,Indoor,Outdoor,Outdoor
3,"

Upazila","Number of  hospital/ clinic/ nursing
home","
Number of bed","
Number of  doctor","
Number of nurse","
Number of    technician","
Number of
other staff",Male,Female,Male,Female
4,Harinakunda,4,56,4,14,0,24,75,706,12,116
5,Jhenaidah Sadar,32,1062,36,192,74,152,11421,14615,4216,5862
6,Kaliganj,13,130,37,36,8,104,2600,5134,705,975
7,Kotchandpur,7,70,8,21,7,53,690,1320,0,0
8,Mahespur,4,67,4,12,4,10,1516,1945,1271,1478
9,Shailkupa,5,62,5,17,0,15,1000,2032,900,2200
10,Total,65,1447,94,292,93,358,17302,25752,7104,10631
