,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of electrified -  Village,Number of electrified - Residential holding,Number of electrified - Large scale industry,Number of electrified - Small scale Industry,Number of electrified - Deep tube- well,Number of electrified - Power pump,Number of electrified - Commercial holding,Number of electrified -  Others
3,Dimla,45,9597,0,348,15,3315,2052,0
4,Domar,31,6171,0,121,21,0,641,0
5,Jaldhaka,35,11000,2,150,12,0,580,0
6,Kishorgonj,53,8510,3,175,30,0,750,0
7,Nilphamary Sadar,81,15169,1,272,35,2944,1832,0
8,Sayedpur,36,75663,38,1490,461,97,9240,0
9,Total,281,126110,44,2556,574,6356,15095,0
