,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
3,Upazila,Doctor,Doctor,Doctor,Doctor,Doctor
4,Upazila,MBBS,FCPS,Dentist,Gynecologist,Homeopathy
5,Begumganj,300,500,300,500,50
6,Chatkhil,300,500,300,500,50
7,Companiganj,300,500,300,400,50
8,Hatiya,200,400,200,300,50
9,Kabirhat,400,400,400,400,50
10,Noakhali Sadar,300,500,300,400,150
11,Senbagh,400,500,400,400,50
12,Sonaimuri,300,400,400,500,50
13,Subarnachar,200,400,200,400,50
14,Average,300,455,311,422,61
