,0,1,2,3,4,5,6
0,"Number of health centre, providing health and family planning service 2011",,,,,,
1,BrahmanBaria,,,,,,
2,,,,,,,
3,Upazila,Number of union health centre,Health service,Sterilization,M.R.,Injection/ copper-T,Oral pill/ condoms
4,Akhaura,4,4,4,4,4,4
5,Ashuganj,6,6,6,6,6,6
6,Banchrampur,12,12,12,12,12,12
7,Bijoynogor,10,10,10,10,10,10
8,Brahmanbaria Sadar,21,21,21,21,21,21
9,Kasba,2,2,2,2,2,2
10,Nabinagar,19,19,19,19,19,19
11,Nasirnagar,12,12,12,12,12,12
12,Sarail,9,9,259,68,8780,20742
13,Total,95,95,345,154,8866,20828
