,0,1,2,3,4,5
0,"Number of physician, practitioner in this upazila 2011",,,,,
1,Upazila/City corporation,Total physician,MBBS & FCPS,L.M.F,Unani / ayurbedic,Homeopathy
2,Balaganj,65,42,32,12,26
3,Beanibazar,24,24,25,4,26
4,Bishwanath,46,25,4,2,15
5,Companiganj,21,4,0,2,15
6,Dakhin surma,50,12,8,10,20
7,Fenchuganj,33,6,3,4,20
8,Golapganj,25,25,3,5,26
9,Gowainghat,7,0,3,2,30
10,Jaintiapur,62,8,42,12,20
11,Kanaighat,55,15,10,10,30
12,Sylhet city corporation,873,562,73,33,205
13,Sylhet sadar,176,30,33,11,102
14,Zakiganj,58,7,3,2,46
15,Total,1495,760,239,109,581
