,0,1,2,3,4,5
0,"Number of family planning clinical centre by municipality, city corporation 2011",,,,,
1,"
Upazila/City corporation",Sterilization centre,Mobile centre,Injection centre,"Menstrual regularization
centre","Family welfare
centre"
2,Balaganj,0,0,0,0,0
3,Beanibazar,1,0,1,1,1
4,Bishwanath,0,0,0,0,0
5,Companiganj,0,0,0,0,0
6,Dakhin surma,0,0,0,0,0
7,Fenchuganj,0,0,0,0,0
8,Golapganj,0,0,1,0,1
9,Gowainghat,0,0,0,0,0
10,Jaintiapur,0,0,0,0,0
11,Kanaighat,1,0,5,1,1
12,Sylhet city corporation,5,36,38,4,0
13,Sylhet sadar,0,0,0,0,0
14,Zakiganj,1,0,1,1,1
15,Total,8,36,46,7,4
