,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from nationalized bank 2011",,,,,,,,,,,
1,"

Upazila",Number of branch of all nationalized banks,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower,Number of borrower
2,"

Upazila",Number of branch of all nationalized banks,"Agriculture
debt","Agriculture
debt",Industry debt,Industry debt,Other debt,Other debt,"Number of
borrower","Number of
borrower","Total debt
(crore tk)","Total debt
(crore tk)"
3,"

Upazila",Number of branch of all nationalized banks,Male,Female,Male,Female,Male,Female,Male,Female,Male,Female
4,Baliakandi,1,0,0,0,0,56,108,56,108,0,4.5
5,Goalanda,0,0,0,0,0,0,0,0,0,0,0
6,Kalukhali,2,240,5360,0,0,0,0,240,5360,1,7
7,Pangsha,0,0,0,0,0,0,0,0,0,0,0
8,Rajbari Sadar,4,555,3347,0,0,693,66,1248,3413,41.92,12.89
9,Total,7,795,8707,0,0,749,174,1544,8881,42.92,24.39
