,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,,,,,,,
2, Upazila,Sterilization in number,Sterilization in number,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
3, Upazila,Vasectomy,Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
4,Baliakandi,298,398,329,3263,5536,196
5,Goalanda,106,341,188,908,1622,0
6,Kalukhali,1008,1817,936,2247,11901,955
7,Pangsha,1585,2855,1470,3532,2433,1501
8,Rajbari Sadar,478,551,641,5611,27294,1894
9,Total,3475,5962,3564,15561,48786,4546
