,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,"

Upazila","Number of   hospital/ clinic/
nursing home","

Number of bed","
Number of  doctor","

Number of nurse","

Number of
technician","
Number of  other staff",Number of patient under health facility,Number of patient under health facility,,
2,"

Upazila","Number of   hospital/ clinic/
nursing home","

Number of bed","
Number of  doctor","

Number of nurse","

Number of
technician","
Number of  other staff","Indoor
I",Outdoor,,
3,"

Upazila","Number of   hospital/ clinic/
nursing home","

Number of bed","
Number of  doctor","

Number of nurse","

Number of
technician","
Number of  other staff",Male Female,Male I Female,,
4,Gazaria,3,40,17,20,6,38,6957,9140,9140,8274
5,Lauhajang,0,0,0,0,0,0,0,0,0,0
6,Munshiganj Sadar,7,80,17,19,24,36,0,0,0,0
7,Serajdikhan,6,50,24,27,9,71,312,1027,4499,6148
8,Sreenagar,2,20,12,11,8,35,382,640,4320,6240
9,Tongibari,2,32,11,24,9,77,1820,1585,2450,2430
10,Total,20,222,81,101,56,257,9471,12392,20409,23092
